id	text_id	id_in_text	offset_start	offset_end	y_value	y_predict	X_text
20548	9b9c02d46b5442aeab6a8bfc6d03bebb	384	2079	2083	O	B-DATE	July
20549	9b9c02d46b5442aeab6a8bfc6d03bebb	385	2084	2088	O	O	2021
20550	9b9c02d46b5442aeab6a8bfc6d03bebb	387	2091	2095	O	O	22Nd
20551	9b9c02d46b5442aeab6a8bfc6d03bebb	388	2096	2103	O	O	Ashadha
20552	9b9c02d46b5442aeab6a8bfc6d03bebb	390	2105	2109	O	O	1943
20553	9b9c02d46b5442aeab6a8bfc6d03bebb	391	2110	2113	O	O	Crp
20554	9b9c02d46b5442aeab6a8bfc6d03bebb	394	2118	2120	O	O	81
20555	9b9c02d46b5442aeab6a8bfc6d03bebb	396	2124	2128	O	O	2021
20556	9b9c02d46b5442aeab6a8bfc6d03bebb	399	2141	2147	O	O	Common
20557	9b9c02d46b5442aeab6a8bfc6d03bebb	400	2148	2153	O	O	Order
20558	9b9c02d46b5442aeab6a8bfc6d03bebb	401	2154	2159	O	O	Dated
20559	9b9c02d46b5442aeab6a8bfc6d03bebb	402	2160	2171	O	O	06.02.02021
20560	9b9c02d46b5442aeab6a8bfc6d03bebb	404	2175	2190	O	O	E.P.No.565/2020
20561	9b9c02d46b5442aeab6a8bfc6d03bebb	406	2194	2196	O	O	Os
20562	9b9c02d46b5442aeab6a8bfc6d03bebb	407	2197	2205	O	O	163/1977
20563	9b9c02d46b5442aeab6a8bfc6d03bebb	411	2215	2225	O	O	Additional
20564	9b9c02d46b5442aeab6a8bfc6d03bebb	412	2226	2234	O	O	District
20565	9b9c02d46b5442aeab6a8bfc6d03bebb	413	2235	2240	O	O	Court
20566	9b9c02d46b5442aeab6a8bfc6d03bebb	415	2242	2251	O	O	Ernakulam
20567	9b9c02d46b5442aeab6a8bfc6d03bebb	416	2252	2260	O	O	Revision
20568	9b9c02d46b5442aeab6a8bfc6d03bebb	417	2261	2272	O	O	Petitioners
20569	9b9c02d46b5442aeab6a8bfc6d03bebb	419	2273	2281	O	O	Judgment
20570	9bb95778628f4399b63544d7ae0bcb35	4	10	17	O	O	learned
20571	9bb95778628f4399b63544d7ae0bcb35	5	18	25	O	O	Counsel
20572	9bb95778628f4399b63544d7ae0bcb35	6	26	34	O	O	referred
20573	9bb95778628f4399b63544d7ae0bcb35	9	42	49	O	O	earlier
20574	9bb95778628f4399b63544d7ae0bcb35	10	50	60	O	O	litigation
20575	9bb95778628f4399b63544d7ae0bcb35	11	61	66	O	O	filed
20576	9bb95778628f4399b63544d7ae0bcb35	13	70	73	O	O	Mr.
20577	9bb95778628f4399b63544d7ae0bcb35	14	73	84	B-OTHER_PERSON	B-OTHER_PERSON	L.M.Menezes
20578	9bb95778628f4399b63544d7ae0bcb35	18	99	110	B-CASE_NUMBER	O	Application
20579	9bb95778628f4399b63544d7ae0bcb35	19	111	122	I-CASE_NUMBER	O	No.567/2002
20580	9bcd6380ee4c4682b8a5acb53f37c6a4	2	7	14	O	O	present
20581	9bcd6380ee4c4682b8a5acb53f37c6a4	3	15	19	O	O	case
20582	9bcd6380ee4c4682b8a5acb53f37c6a4	6	24	29	O	O	steps
20583	9bcd6380ee4c4682b8a5acb53f37c6a4	8	35	45	O	O	admittedly
20584	9bcd6380ee4c4682b8a5acb53f37c6a4	9	46	51	O	O	taken
20585	9bcd6380ee4c4682b8a5acb53f37c6a4	12	59	68	O	O	plaintiff
20586	9bcd6380ee4c4682b8a5acb53f37c6a4	14	72	80	O	O	transfer
20587	9bcd6380ee4c4682b8a5acb53f37c6a4	16	85	89	O	O	suit
20588	9bcd6380ee4c4682b8a5acb53f37c6a4	19	95	105	O	O	commercial
20589	9bcd6380ee4c4682b8a5acb53f37c6a4	20	106	110	O	O	suit
20590	9bcd6380ee4c4682b8a5acb53f37c6a4	22	114	122	O	O	applying
20591	9bcd6380ee4c4682b8a5acb53f37c6a4	25	134	144	O	O	Commercial
20592	9bcd6380ee4c4682b8a5acb53f37c6a4	26	145	154	O	O	Appellate
20593	9bcd6380ee4c4682b8a5acb53f37c6a4	27	155	163	O	O	Division
20594	9bcd6380ee4c4682b8a5acb53f37c6a4	29	167	175	O	O	invoking
20595	9bcd6380ee4c4682b8a5acb53f37c6a4	30	176	183	B-PROVISION	B-PROVISION	Section
20596	9bcd6380ee4c4682b8a5acb53f37c6a4	31	184	188	I-PROVISION	I-PROVISION	15(5
20597	9bcd6380ee4c4682b8a5acb53f37c6a4	35	197	207	B-STATUTE	B-STATUTE	Commercial
20598	9bcd6380ee4c4682b8a5acb53f37c6a4	36	208	214	I-STATUTE	I-STATUTE	Courts
20599	9bcd6380ee4c4682b8a5acb53f37c6a4	37	215	218	I-STATUTE	I-STATUTE	Act
20600	9bd0822b240444a9ab58bd48782a2fe1	1	3	7	O	O	goes
20601	9bd0822b240444a9ab58bd48782a2fe1	4	14	19	O	O	state
20602	9bd0822b240444a9ab58bd48782a2fe1	7	29	36	O	O	accused
20603	9bd0822b240444a9ab58bd48782a2fe1	8	37	43	B-OTHER_PERSON	B-OTHER_PERSON	Akhtar
20604	9bd0822b240444a9ab58bd48782a2fe1	10	46	52	I-OTHER_PERSON	I-OTHER_PERSON	Bhoora
20605	9bd0822b240444a9ab58bd48782a2fe1	13	58	67	O	O	carpenter
20606	9bd0822b240444a9ab58bd48782a2fe1	15	71	81	O	O	profession
20607	9bd0822b240444a9ab58bd48782a2fe1	18	90	96	O	O	worked
20608	9bd0822b240444a9ab58bd48782a2fe1	28	130	135	O	O	doors
20609	9bd0822b240444a9ab58bd48782a2fe1	31	141	149	O	O	Chaukhat
20610	9bd0822b240444a9ab58bd48782a2fe1	35	154	160	O	O	wooden
20611	9bd0822b240444a9ab58bd48782a2fe1	36	161	166	O	O	frame
20612	9bd0822b240444a9ab58bd48782a2fe1	37	167	172	O	O	fixed
20613	9bd0822b240444a9ab58bd48782a2fe1	40	180	184	O	O	wall
20614	9bd0822b240444a9ab58bd48782a2fe1	43	194	199	O	O	doors
20615	9bd0822b240444a9ab58bd48782a2fe1	45	204	209	O	O	fixed
20616	9bd0822b240444a9ab58bd48782a2fe1	49	218	223	O	O	house
20617	9bd0822b240444a9ab58bd48782a2fe1	52	232	239	O	O	witness
20618	9bd0822b240444a9ab58bd48782a2fe1	56	255	266	O	O	constructed
20619	9bd0822b240444a9ab58bd48782a2fe1	58	270	275	O	O	Kadri
20620	9bd0822b240444a9ab58bd48782a2fe1	59	276	282	O	O	Colony
20621	9bd0822b240444a9ab58bd48782a2fe1	61	284	291	O	O	Mohalla
20622	9bd0822b240444a9ab58bd48782a2fe1	62	292	297	O	O	Sotha
20623	9bd0822b240444a9ab58bd48782a2fe1	64	299	307	O	O	District
20624	9bd0822b240444a9ab58bd48782a2fe1	65	308	314	B-GPE	B-GPE	Badaun
20625	9be146235f0e4d4e8b9bfeabda1785e9	2	11	17	O	O	course
20626	9be146235f0e4d4e8b9bfeabda1785e9	4	21	27	O	O	search
20627	9be146235f0e4d4e8b9bfeabda1785e9	7	35	44	O	O	residence
20628	9be146235f0e4d4e8b9bfeabda1785e9	10	52	57	B-OTHER_PERSON	B-OTHER_PERSON	Madan
20629	9be146235f0e4d4e8b9bfeabda1785e9	11	58	63	I-OTHER_PERSON	I-OTHER_PERSON	Mohan
20630	9be146235f0e4d4e8b9bfeabda1785e9	12	64	69	I-OTHER_PERSON	I-OTHER_PERSON	Gupta
20631	9be146235f0e4d4e8b9bfeabda1785e9	15	75	88	O	O	incriminating
20632	9be146235f0e4d4e8b9bfeabda1785e9	16	89	98	O	O	documents
20633	9be146235f0e4d4e8b9bfeabda1785e9	17	99	108	O	O	including
20634	9be146235f0e4d4e8b9bfeabda1785e9	19	111	117	O	O	pocket
20635	9be146235f0e4d4e8b9bfeabda1785e9	20	118	123	O	O	diary
20636	9be146235f0e4d4e8b9bfeabda1785e9	22	129	135	O	O	seized
20637	9bec282da12f48f8b2f104330f65d024	1	4	16	O	O	questionable
20638	9bec282da12f48f8b2f104330f65d024	2	17	29	O	O	observations
20639	9bec282da12f48f8b2f104330f65d024	5	38	44	B-OTHER_PERSON	B-OTHER_PERSON	Ismail
20640	9bec282da12f48f8b2f104330f65d024	6	45	52	I-OTHER_PERSON	I-OTHER_PERSON	Faruqui
20641	9bec282da12f48f8b2f104330f65d024	8	55	59	O	O	case
20642	9bec282da12f48f8b2f104330f65d024	12	71	78	O	O	treated
20643	9bec282da12f48f8b2f104330f65d024	15	87	99	O	O	observations
20644	9bec282da12f48f8b2f104330f65d024	20	116	123	O	O	purpose
20645	9bec282da12f48f8b2f104330f65d024	22	127	135	O	O	deciding
20646	9bec282da12f48f8b2f104330f65d024	23	136	141	O	O	suits
20647	9bec282da12f48f8b2f104330f65d024	26	152	159	O	O	appeals
20648	9bec282da12f48f8b2f104330f65d024	33	180	187	O	O	treated
20649	9bec282da12f48f8b2f104330f65d024	35	191	200	O	O	governing
20650	9bec282da12f48f8b2f104330f65d024	36	201	207	O	O	factor
20651	9bec282da12f48f8b2f104330f65d024	38	211	219	O	O	relevant
20652	9c0458b19bdb4c478469bcf465fbbedb	2	7	16	O	O	submitted
20653	9c0458b19bdb4c478469bcf465fbbedb	6	29	36	O	O	instant
20654	9c0458b19bdb4c478469bcf465fbbedb	7	37	41	O	O	case
20655	9c0458b19bdb4c478469bcf465fbbedb	9	43	49	O	O	G.S.T.
20656	9c0458b19bdb4c478469bcf465fbbedb	10	50	57	O	O	evasion
20657	9c0458b19bdb4c478469bcf465fbbedb	14	71	73	O	O	Rs
20658	9c0458b19bdb4c478469bcf465fbbedb	16	75	78	O	O	100
20659	9c0458b19bdb4c478469bcf465fbbedb	17	79	85	O	O	crores
20660	9c0458b19bdb4c478469bcf465fbbedb	19	89	97	O	O	involved
20661	9c6663d2b5af4c3e80f98e6e68b0c18f	0	0	13	O	O	Significantly
20662	9c6663d2b5af4c3e80f98e6e68b0c18f	2	15	22	B-PROVISION	B-PROVISION	Section
20663	9c6663d2b5af4c3e80f98e6e68b0c18f	3	23	26	I-PROVISION	I-PROVISION	113
20664	9c6663d2b5af4c3e80f98e6e68b0c18f	6	34	37	O	O	Act
20665	9c6663d2b5af4c3e80f98e6e68b0c18f	7	38	45	O	O	enables
20666	9c6663d2b5af4c3e80f98e6e68b0c18f	9	50	55	O	O	State
20667	9c6663d2b5af4c3e80f98e6e68b0c18f	10	56	66	O	O	Government
20668	9c6663d2b5af4c3e80f98e6e68b0c18f	12	70	79	O	O	prescribe
20669	9c6663d2b5af4c3e80f98e6e68b0c18f	14	84	94	O	O	conditions
20670	9c6663d2b5af4c3e80f98e6e68b0c18f	17	103	111	O	O	issuance
20671	9c6663d2b5af4c3e80f98e6e68b0c18f	19	115	122	O	O	permits
20672	9c6663d2b5af4c3e80f98e6e68b0c18f	21	127	136	O	O	transport
20673	9c6663d2b5af4c3e80f98e6e68b0c18f	22	137	145	O	O	vehicles
20674	9c6663d2b5af4c3e80f98e6e68b0c18f	25	153	158	O	O	State
20675	9c6663d2b5af4c3e80f98e6e68b0c18f	27	162	170	O	O	Regional
20676	9c6663d2b5af4c3e80f98e6e68b0c18f	28	171	180	O	O	Transport
20677	9c6663d2b5af4c3e80f98e6e68b0c18f	29	181	192	O	O	Authorities
20678	9c8a0cfc1bf94ba78e3cc7152ee9f408	0	0	5	B-COURT	B-COURT	Patna
20679	9c8a0cfc1bf94ba78e3cc7152ee9f408	1	6	10	I-COURT	I-COURT	High
20680	9c8a0cfc1bf94ba78e3cc7152ee9f408	2	11	16	I-COURT	I-COURT	Court
20681	9c8a0cfc1bf94ba78e3cc7152ee9f408	3	17	21	B-CASE_NUMBER	B-CASE_NUMBER	CWJC
20682	9c8a0cfc1bf94ba78e3cc7152ee9f408	4	22	29	I-CASE_NUMBER	I-CASE_NUMBER	No.2502
20683	9c8a0cfc1bf94ba78e3cc7152ee9f408	6	33	37	I-CASE_NUMBER	I-CASE_NUMBER	1988
20684	9c8a0cfc1bf94ba78e3cc7152ee9f408	7	38	43	B-DATE	I-CASE_NUMBER	dt.02
20685	9c8a0cfc1bf94ba78e3cc7152ee9f408	9	44	46	I-DATE	I-CASE_NUMBER	09
20686	9c8a0cfc1bf94ba78e3cc7152ee9f408	11	47	51	I-DATE	I-CASE_NUMBER	2019
20687	9c8a0cfc1bf94ba78e3cc7152ee9f408	12	52	61	O	I-CASE_NUMBER	Challenge
20688	9c8a0cfc1bf94ba78e3cc7152ee9f408	15	73	80	O	O	Hon'ble
20689	9c8a0cfc1bf94ba78e3cc7152ee9f408	16	81	88	B-COURT	B-COURT	Supreme
20690	9c8a0cfc1bf94ba78e3cc7152ee9f408	17	89	94	I-COURT	I-COURT	Court
20691	9ce13b2cf5d541a9891751179900a4d4	2	10	19	O	O	defendant
20692	9ce13b2cf5d541a9891751179900a4d4	4	22	25	O	O	son
20693	9ce13b2cf5d541a9891751179900a4d4	6	30	38	O	O	examined
20694	9ce13b2cf5d541a9891751179900a4d4	8	42	47	O	O	D.W.1
20695	9ce13b2cf5d541a9891751179900a4d4	12	62	69	O	O	vendees
20696	9ce13b2cf5d541a9891751179900a4d4	15	80	89	O	O	agreement
20697	9ce13b2cf5d541a9891751179900a4d4	17	95	103	O	O	examined
20698	9ce13b2cf5d541a9891751179900a4d4	19	107	113	O	O	D.Ws.2
20699	9ce13b2cf5d541a9891751179900a4d4	21	118	119	O	O	3
20700	9ce13b2cf5d541a9891751179900a4d4	23	121	124	O	O	Exs
20701	9ce13b2cf5d541a9891751179900a4d4	25	125	128	O	O	B.1
20702	9ce13b2cf5d541a9891751179900a4d4	27	130	135	O	O	dated
20703	9ce13b2cf5d541a9891751179900a4d4	28	136	146	B-DATE	B-DATE	18.08.1989
20704	9ce13b2cf5d541a9891751179900a4d4	30	148	157	O	O	certified
20705	9ce13b2cf5d541a9891751179900a4d4	31	158	162	O	O	copy
20706	9ce13b2cf5d541a9891751179900a4d4	34	170	176	O	O	decree
20707	9ce13b2cf5d541a9891751179900a4d4	36	180	190	B-CASE_NUMBER	O	O.S.No.123
20708	9ce13b2cf5d541a9891751179900a4d4	38	194	198	I-CASE_NUMBER	O	1986
20709	9ce13b2cf5d541a9891751179900a4d4	41	206	210	O	O	file
20710	9ce13b2cf5d541a9891751179900a4d4	44	218	229	B-COURT	O	Subordinate
20711	9ce13b2cf5d541a9891751179900a4d4	45	230	235	I-COURT	O	Judge
20712	9ce13b2cf5d541a9891751179900a4d4	47	237	246	I-COURT	O	Anantapur
20713	9ce13b2cf5d541a9891751179900a4d4	50	252	258	O	O	marked
20714	9ce13b2cf5d541a9891751179900a4d4	52	262	268	O	O	behalf
20715	9ce13b2cf5d541a9891751179900a4d4	55	276	286	O	O	defendants
20716	9d0031802cba483684b8ef913634e386	0	0	7	B-PROVISION	B-PROVISION	Chapter
20717	9d0031802cba483684b8ef913634e386	1	8	12	I-PROVISION	I-PROVISION	VIII
20718	9d0031802cba483684b8ef913634e386	4	20	23	O	O	Act
20719	9d0031802cba483684b8ef913634e386	5	24	29	O	O	deals
20720	9d0031802cba483684b8ef913634e386	8	39	48	O	O	procedure
20721	9d0031802cba483684b8ef913634e386	10	53	59	O	O	powers
20722	9d0031802cba483684b8ef913634e386	12	63	69	O	O	theses
20723	9d0031802cba483684b8ef913634e386	13	70	77	O	O	Special
20724	9d0031802cba483684b8ef913634e386	14	78	84	O	O	Courts
20725	9d0031802cba483684b8ef913634e386	17	93	102	O	O	procedure
20726	9d0031802cba483684b8ef913634e386	19	107	116	O	O	recording
20727	9d0031802cba483684b8ef913634e386	20	117	125	O	O	evidence
20728	9d0031802cba483684b8ef913634e386	23	133	138	O	O	child
20729	9d0031802cba483684b8ef913634e386	24	139	145	O	O	victim
20730	9d2dda898a124367894a3ee22c53c4f1	2	7	14	O	O	statute
20731	9d2dda898a124367894a3ee22c53c4f1	4	18	26	O	O	impugned
20732	9d2dda898a124367894a3ee22c53c4f1	6	33	40	B-PROVISION	B-PROVISION	Article
20733	9d2dda898a124367894a3ee22c53c4f1	7	41	43	I-PROVISION	I-PROVISION	14
20734	9d2dda898a124367894a3ee22c53c4f1	10	53	58	O	O	court
20735	9d2dda898a124367894a3ee22c53c4f1	13	66	72	O	O	decide
20736	9d2dda898a124367894a3ee22c53c4f1	17	88	95	O	O	statute
20737	9d2dda898a124367894a3ee22c53c4f1	20	102	111	O	O	arbitrary
20738	9d2dda898a124367894a3ee22c53c4f1	22	115	127	O	O	unreasonable
20739	9d2dda898a124367894a3ee22c53c4f1	27	144	150	O	O	struck
20740	9d993efba12d4301a31d60d4682c9af3	1	4	13	O	O	defendant
20741	9d993efba12d4301a31d60d4682c9af3	2	14	18	O	O	No.1
20742	9d993efba12d4301a31d60d4682c9af3	3	19	28	O	O	continued
20743	9d993efba12d4301a31d60d4682c9af3	5	32	38	O	O	manage
20744	9d993efba12d4301a31d60d4682c9af3	7	43	50	O	O	affairs
20745	9d993efba12d4301a31d60d4682c9af3	10	58	62	O	O	mill
20746	9d993efba12d4301a31d60d4682c9af3	11	63	67	O	O	till
20747	9d993efba12d4301a31d60d4682c9af3	12	68	72	O	O	1989
20748	9d993efba12d4301a31d60d4682c9af3	15	81	89	O	O	resigned
20749	9de51fc8d879426382904bdb55c0b789	0	0	10	O	O	Respondent
20750	9de51fc8d879426382904bdb55c0b789	2	11	17	B-RESPONDENT	B-RESPONDENT	Balbir
20751	9de51fc8d879426382904bdb55c0b789	3	18	23	I-RESPONDENT	I-RESPONDENT	Singh
20752	9de51fc8d879426382904bdb55c0b789	4	24	29	O	O	filed
20753	9de51fc8d879426382904bdb55c0b789	6	32	36	O	O	suit
20754	9de51fc8d879426382904bdb55c0b789	7	37	44	O	O	bearing
20755	9de51fc8d879426382904bdb55c0b789	10	49	57	B-CASE_NUMBER	O	369/1986
20756	9de51fc8d879426382904bdb55c0b789	13	70	77	B-OTHER_PERSON	B-OTHER_PERSON	Banwari
20757	9de51fc8d879426382904bdb55c0b789	14	78	81	I-OTHER_PERSON	I-OTHER_PERSON	Lal
20758	9de51fc8d879426382904bdb55c0b789	16	86	92	I-OTHER_PERSON	I-OTHER_PERSON	Swaraj
20759	9de51fc8d879426382904bdb55c0b789	18	97	108	O	O	declaration
20760	9de51fc8d879426382904bdb55c0b789	20	113	117	O	O	Page
20761	9de51fc8d879426382904bdb55c0b789	21	118	120	O	O	25
20762	9de51fc8d879426382904bdb55c0b789	22	121	122	B-CASE_NUMBER	O	C
20763	9de51fc8d879426382904bdb55c0b789	24	123	134	I-CASE_NUMBER	O	CA/305/2019
20764	9de51fc8d879426382904bdb55c0b789	25	135	143	I-CASE_NUMBER	O	JUDGMENT
20765	9de51fc8d879426382904bdb55c0b789	26	144	153	O	O	permanent
20766	9de51fc8d879426382904bdb55c0b789	27	154	164	O	O	injunction
20767	9e0e2b8846ee454abed04414a3ffa846	1	4	12	O	O	petition
20768	9e0e2b8846ee454abed04414a3ffa846	3	17	22	O	O	filed
20769	9e0e2b8846ee454abed04414a3ffa846	5	31	33	O	O	Sh
20770	9e0e2b8846ee454abed04414a3ffa846	7	35	40	B-OTHER_PERSON	B-OTHER_PERSON	Vijay
20771	9e0e2b8846ee454abed04414a3ffa846	8	41	46	I-OTHER_PERSON	I-OTHER_PERSON	Pahwa
20772	9e0e2b8846ee454abed04414a3ffa846	10	48	55	O	O	General
20773	9e0e2b8846ee454abed04414a3ffa846	11	56	61	O	O	Power
20774	9e0e2b8846ee454abed04414a3ffa846	13	65	73	O	O	Attorney
20775	9e0e2b8846ee454abed04414a3ffa846	17	85	93	O	O	asserted
20776	9e0e2b8846ee454abed04414a3ffa846	20	101	109	O	O	petition
20777	9e0e2b8846ee454abed04414a3ffa846	22	116	123	B-PROVISION	B-PROVISION	Section
20778	9e0e2b8846ee454abed04414a3ffa846	23	124	126	I-PROVISION	I-PROVISION	13
20779	9e0e2b8846ee454abed04414a3ffa846	25	127	128	I-PROVISION	I-PROVISION	B
20780	9e0e2b8846ee454abed04414a3ffa846	28	136	140	B-STATUTE	B-STATUTE	Rent
20781	9e0e2b8846ee454abed04414a3ffa846	29	141	144	I-STATUTE	I-STATUTE	Act
20782	9e0e2b8846ee454abed04414a3ffa846	31	150	151	O	O	1
20783	9e0e2b8846ee454abed04414a3ffa846	33	155	157	O	O	23
20784	9e0e2b8846ee454abed04414a3ffa846	34	158	160	O	O	50
20785	9e0e2b8846ee454abed04414a3ffa846	36	162	167	O	O	share
20786	9e0e2b8846ee454abed04414a3ffa846	39	175	182	O	O	demised
20787	9e0e2b8846ee454abed04414a3ffa846	40	183	191	O	O	premises
20788	9e0e2b8846ee454abed04414a3ffa846	43	201	210	O	O	purchased
20789	9e0e2b8846ee454abed04414a3ffa846	46	218	226	O	O	landlord
20790	9e0e2b8846ee454abed04414a3ffa846	48	232	234	O	O	Sh
20791	9e0e2b8846ee454abed04414a3ffa846	50	236	241	B-OTHER_PERSON	B-OTHER_PERSON	Vinod
20792	9e0e2b8846ee454abed04414a3ffa846	51	242	250	I-OTHER_PERSON	I-OTHER_PERSON	Malhotra
20793	9e0e2b8846ee454abed04414a3ffa846	52	251	255	O	O	vide
20794	9e0e2b8846ee454abed04414a3ffa846	53	256	260	O	O	sale
20795	9e0e2b8846ee454abed04414a3ffa846	54	261	265	O	O	deed
20796	9e0e2b8846ee454abed04414a3ffa846	55	266	273	O	O	No.4226
20797	9e0e2b8846ee454abed04414a3ffa846	56	274	284	O	O	registered
20798	9e0e2b8846ee454abed04414a3ffa846	58	288	298	B-DATE	B-DATE	20.12.2007
20799	9e0e2b8846ee454abed04414a3ffa846	60	304	307	O	B-COURT	Sub
20800	9e0e2b8846ee454abed04414a3ffa846	61	308	317	O	I-COURT	Registrar
20801	9e0e2b8846ee454abed04414a3ffa846	63	319	329	B-GPE	I-COURT	Chandigarh
20802	9e6376219a8141b9a482682e7bdd81c8	0	0	14	O	O	Transportation
20803	9e6376219a8141b9a482682e7bdd81c8	3	21	29	O	O	entirely
20804	9e6376219a8141b9a482682e7bdd81c8	4	30	39	O	O	different
20805	9e6376219a8141b9a482682e7bdd81c8	5	40	48	O	O	activity
20806	9e6376219a8141b9a482682e7bdd81c8	7	54	65	O	O	manufacture
20807	9e6376219a8141b9a482682e7bdd81c8	10	75	83	O	O	position
20808	9e6376219a8141b9a482682e7bdd81c8	11	84	91	O	O	remains
20809	9e6376219a8141b9a482682e7bdd81c8	12	92	99	O	O	settled
20810	9e6376219a8141b9a482682e7bdd81c8	15	107	115	O	O	judgment
20811	9e6376219a8141b9a482682e7bdd81c8	17	119	128	O	O	Honorable
20812	9e6376219a8141b9a482682e7bdd81c8	18	129	136	B-COURT	B-COURT	Supreme
20813	9e6376219a8141b9a482682e7bdd81c8	19	137	142	I-COURT	I-COURT	Court
20814	9e6376219a8141b9a482682e7bdd81c8	22	150	155	O	O	cases
20815	9e6376219a8141b9a482682e7bdd81c8	24	159	165	B-PRECEDENT	B-PRECEDENT	Bombay
20816	9e6376219a8141b9a482682e7bdd81c8	25	166	170	I-PRECEDENT	I-PRECEDENT	Tyre
20817	9e6376219a8141b9a482682e7bdd81c8	26	171	184	I-PRECEDENT	I-PRECEDENT	International
20818	9e6376219a8141b9a482682e7bdd81c8	27	185	189	I-PRECEDENT	I-PRECEDENT	1983
20819	9e6376219a8141b9a482682e7bdd81c8	29	191	193	I-PRECEDENT	I-PRECEDENT	14
20820	9e6376219a8141b9a482682e7bdd81c8	31	195	198	I-PRECEDENT	I-PRECEDENT	ELT
20821	9e6376219a8141b9a482682e7bdd81c8	33	200	206	I-PRECEDENT	I-PRECEDENT	Indian
20822	9e6376219a8141b9a482682e7bdd81c8	34	207	213	I-PRECEDENT	I-PRECEDENT	Oxygen
20823	9e6376219a8141b9a482682e7bdd81c8	35	214	218	I-PRECEDENT	I-PRECEDENT	Ltd.
20824	9e6376219a8141b9a482682e7bdd81c8	36	219	223	I-PRECEDENT	I-PRECEDENT	1988
20825	9e6376219a8141b9a482682e7bdd81c8	38	225	227	I-PRECEDENT	I-PRECEDENT	36
20826	9e6376219a8141b9a482682e7bdd81c8	40	229	232	I-PRECEDENT	I-PRECEDENT	ELT
20827	9e6376219a8141b9a482682e7bdd81c8	41	233	236	I-PRECEDENT	I-PRECEDENT	723
20828	9e6376219a8141b9a482682e7bdd81c8	42	237	239	I-PRECEDENT	I-PRECEDENT	SC
20829	9e6376219a8141b9a482682e7bdd81c8	44	244	250	I-PRECEDENT	I-PRECEDENT	Baroda
20830	9e6376219a8141b9a482682e7bdd81c8	45	251	259	I-PRECEDENT	I-PRECEDENT	Electric
20831	9e6376219a8141b9a482682e7bdd81c8	46	260	266	I-PRECEDENT	I-PRECEDENT	Meters
20832	9e6376219a8141b9a482682e7bdd81c8	47	267	271	I-PRECEDENT	I-PRECEDENT	1997
20833	9e6376219a8141b9a482682e7bdd81c8	49	273	275	I-PRECEDENT	I-PRECEDENT	94
20834	9e6376219a8141b9a482682e7bdd81c8	51	277	280	I-PRECEDENT	I-PRECEDENT	ELT
20835	9e6376219a8141b9a482682e7bdd81c8	52	281	283	I-PRECEDENT	I-PRECEDENT	13
20836	9e6376219a8141b9a482682e7bdd81c8	53	284	286	I-PRECEDENT	I-PRECEDENT	SC
20837	9eaa54b12f59494d8023774894661bd1	1	4	13	O	O	appellant
20838	9eaa54b12f59494d8023774894661bd1	2	14	20	O	O	relied
20839	9eaa54b12f59494d8023774894661bd1	4	24	30	B-PRECEDENT	B-PRECEDENT	Tirlok
20840	9eaa54b12f59494d8023774894661bd1	5	31	35	I-PRECEDENT	I-PRECEDENT	Nath
20841	9eaa54b12f59494d8023774894661bd1	6	36	38	I-PRECEDENT	I-PRECEDENT	v.
20842	9eaa54b12f59494d8023774894661bd1	7	39	44	I-PRECEDENT	I-PRECEDENT	Union
20843	9eaa54b12f59494d8023774894661bd1	9	48	53	I-PRECEDENT	I-PRECEDENT	India
20844	9eaa54b12f59494d8023774894661bd1	11	55	59	I-PRECEDENT	I-PRECEDENT	1967
20845	9eaa54b12f59494d8023774894661bd1	12	60	63	I-PRECEDENT	I-PRECEDENT	SLR
20846	9eaa54b12f59494d8023774894661bd1	13	64	67	I-PRECEDENT	I-PRECEDENT	759
20847	9eaa54b12f59494d8023774894661bd1	15	69	71	I-PRECEDENT	I-PRECEDENT	SC
20848	9eaa54b12f59494d8023774894661bd1	19	77	84	O	O	support
20849	9eaa54b12f59494d8023774894661bd1	22	92	103	O	O	proposition
20850	9eaa54b12f59494d8023774894661bd1	26	114	120	O	O	public
20851	9eaa54b12f59494d8023774894661bd1	27	121	128	O	O	servant
20852	9eaa54b12f59494d8023774894661bd1	28	129	135	O	O	facing
20853	9eaa54b12f59494d8023774894661bd1	30	139	146	O	O	inquiry
20854	9eaa54b12f59494d8023774894661bd1	33	154	162	O	O	supplied
20855	9eaa54b12f59494d8023774894661bd1	34	163	169	O	O	copies
20856	9eaa54b12f59494d8023774894661bd1	36	173	182	O	O	documents
20857	9eaa54b12f59494d8023774894661bd1	42	203	209	O	O	denial
20858	9eaa54b12f59494d8023774894661bd1	44	213	223	O	O	reasonable
20859	9eaa54b12f59494d8023774894661bd1	45	224	235	O	O	opportunity
20860	9eed5c6b44c846848b6d85c250a8b090	1	4	11	O	O	Hon'Ble
20861	9eed5c6b44c846848b6d85c250a8b090	2	12	15	O	O	Sri
20862	9eed5c6b44c846848b6d85c250a8b090	3	16	23	O	O	Justice
20863	9eed5c6b44c846848b6d85c250a8b090	5	25	27	B-JUDGE	B-JUDGE	M.
20864	9eed5c6b44c846848b6d85c250a8b090	6	28	38	I-JUDGE	I-JUDGE	Seetharama
20865	9eed5c6b44c846848b6d85c250a8b090	7	39	44	I-JUDGE	I-JUDGE	Murti
20866	9eed5c6b44c846848b6d85c250a8b090	9	56	60	O	O	Writ
